Genes,R1_8,R2_2,R2_3,R2_17,R2_11,R2_4,R2_13,R2_16,R1_19,R1_10,R1_13,R2_1,R1_22,R1_4,R1_20,R2_9,R1_14,R2_6,R1_1,R2_14,R1_3,R2_8,R1_6,R1_17,R1_7,R1_5,R2_15,R2_5,R2_18,R1_24,R1_21,R1_16,R2_10,R1_2,R1_11,R2_7,R1_23,R1_12,R1_18,R2_12,R1_9,R1_15
gene:vir:79561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:107113,0,36,0,0,0,80,0,0,0,0,0,10,123,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,407,0,0,47,0,0,0,0,0,0,0,0
gene:plasmid:151638,1337,11682,7847,22810,13345,951,13039,14507,0,10911,3517,8187,14387,15316,4650,983,9962,6536,3599,32177,2966,2278,3312,6703,12036,5304,8557,7049,11810,13021,2297,3269,991,9843,2381,530,14879,1217,901,2550,3283,1677
gene:proph:176810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:105311,498,0,0,0,0,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,0,0
gene:plasmid:136918,11,42,26,21,19,0,28,7,0,0,15,59,29,11,77,93,48,136,23,9,0,54,32,48,7,17,41,46,0,31,33,42,30,31,36,108,8,51,25,82,34,29
gene:plasmid:91010,104,402,18,0,16,1465,74,16,0,20,940,101,323,207,11,0,93,0,131,35,367,7,22,16,73,158,30,18,31,218,290,36,29,53,3,5,1191,22,440,7,34,0
gene:proph:182947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:16062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
gene:proph:169138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:181146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
gene:plasmid:135627,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
gene:plasmid:133374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:112405,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:156386,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,77,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0
gene:vir:2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
gene:plasmid:15646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
gene:proph:168370,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
gene:proph:181040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:87372,75,25,0,0,0,1002,0,0,0,17,2338,0,157,0,0,0,48,26,0,0,504,0,0,5,26,0,0,0,0,25,0,0,0,17,0,0,4533,0,256,0,0,0
gene:plasmid:153786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:20394,5729,0,369,0,0,560,0,0,0,0,0,847,225,0,535,0,229,0,435,0,661,0,723,233,0,0,0,0,2208,1074,234,501,0,317,0,0,0,497,0,0,885,219
gene:plasmid:127267,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:109458,0,273,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,241,0,0,100,0,0,139,0,0,0,231,0,0,0,76
gene:plasmid:85797,420,0,496,0,0,214,0,0,0,0,0,0,184,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0
gene:vir:106608,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
gene:proph:170536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
gene:plasmid:154051,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,0,8,0,0,0,0,0,0,6,0,0,2,5,7,3,8,0,0,0,3,0
gene:plasmid:15523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gene:plasmid:28719,25,611,0,0,0,1838,0,0,0,0,142,57,201,2371,0,0,1011,0,45,0,154,0,9,0,36,0,0,0,8,4826,77,22,0,0,0,0,412,0,306,0,29,0
gene:plasmid:146237,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:184739,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:163898,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:147571,0,263,10,0,0,0,0,0,0,0,33,0,110,17,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,29,0,25,0,33,0,0,43,0,0,0,0,0
gene:plasmid:15806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0
gene:plasmid:125026,1215,0,850,0,0,0,998,0,0,0,0,0,0,0,653,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,468,0
gene:plasmid:145631,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,123,0,0
gene:plasmid:125013,30,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:101416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
gene:plasmid:148227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
gene:plasmid:28643,587,1762,326,78,264,5422,569,441,0,762,750,744,1366,1239,196,99,877,777,1202,270,665,166,183,309,1510,673,383,300,348,1134,1260,212,158,561,82,122,2781,62,1151,250,155,77
gene:plasmid:124932,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
gene:proph:163014,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:140959,65,338,102,6,86,76,0,84,0,84,31,306,34,0,242,383,67,0,0,34,27,40,93,47,41,116,922,122,0,26,98,143,0,36,63,0,148,155,24,560,65,94
ICEberg|333|ICE(Tn4371)6071|GenBank|CP001339|1988584..2031125,39625,0,5951,0,0,7001,0,0,0,0,0,0,6704,0,11760,0,0,0,8479,0,0,0,0,0,0,0,0,0,0,21039,7017,10954,0,8339,0,0,0,30666,0,0,16815,0
gene:vir:101397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
gene:plasmid:87731,0,38,127,884,448,10,264,15479,0,0,0,0,0,0,51,303,0,0,17,1542,0,153,0,75,35,0,25600,46,193,0,0,0,73,0,0,16,20,0,0,2728,39,0
gene:plasmid:139266,2,27,6,33,247,0,578,293,0,0,0,0,0,0,29,61,16,0,11,158,0,22,8,22,30,0,332,14,22,0,0,19,45,0,15,28,0,0,4,145,0,0
gene:vir:93931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
gene:plasmid:119824,27,0,0,0,0,96,0,0,0,0,9,0,32,0,0,0,0,57,21,0,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,50,0,0,0,0,0
gene:plasmid:139260,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0
gene:plasmid:24278,0,96,92,31,108,0,68,23,0,0,0,169,47,0,234,583,86,61,66,66,0,6697,0,100,70,105,87,44,21,20,92,178,44,58,222,111,0,110,54,962,62,185
gene:plasmid:30136,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:179408,0,0,0,0,0,0,32,0,0,0,0,0,13,0,34,82,0,0,0,18,0,4310,0,0,0,30,0,6,0,0,0,24,0,0,0,0,0,0,0,88,0,14
gene:vir:94152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:163800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
gene:proph:163807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:135957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
gene:plasmid:83528,0,0,26,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:95774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
gene:plasmid:28712,54,566,0,19,158,1640,35,61,0,0,266,113,388,126,22,57,84,37,0,41,189,54,12,0,45,0,33,0,0,190,18,35,40,45,0,53,947,0,246,112,15,0
gene:plasmid:25632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7
gene:plasmid:17453,0,0,131,501,3351,0,10314,4329,0,0,0,0,0,0,84,254,75,0,0,2731,0,176,39,156,90,0,3507,122,0,0,30,40,297,0,61,128,0,0,0,689,42,53
gene:plasmid:84659,0,72,0,52,31,0,92,92,0,0,0,95,105,50,157,205,128,0,138,46,0,148,0,0,0,0,96,41,0,58,96,136,241,57,91,192,0,0,127,358,34,102
gene:vir:9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
gene:plasmid:117744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:14546,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:14341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
gene:plasmid:30857,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,1487,0,0,0,0,16,0,0,0,0,43,0,0,40,0,0,0,0,177,0,0
gene:plasmid:14955,137,167,101,44,62,52,60,0,0,160,902,368,1294,149,57,58,150,0,373,106,956,53,363,0,285,341,0,98,153,151,249,73,310,1054,0,47,1153,182,0,186,231,115
gene:plasmid:24197,55,372,262,80,301,33,275,71,0,363,147,551,158,113,636,2448,281,121,180,275,310,3374,175,415,298,474,325,129,145,69,283,591,197,148,467,193,71,285,172,3964,229,506
gene:plasmid:111024,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,10,0,0,5,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,308,0,14,5,0,0,2
gene:plasmid:24670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
gene:proph:163851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
gene:vir:80671,154,16,0,0,0,159,0,0,136,67,32,211,0,67,0,0,0,0,19,0,453,0,4,18,8,23,0,3998,16,104,0,0,0,22,0,0,444,0,136,0,3786,25
gene:plasmid:123510,87,163,116,173,141,99,152,160,0,145,127,152,133,154,126,115,127,114,143,133,135,104,120,127,161,162,120,144,172,149,105,111,112,147,81,150,160,61,101,182,122,102
gene:plasmid:28676,0,118,0,0,0,0,0,0,0,10,0,0,53,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
gene:plasmid:90634,59,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:141934,0,37,27,0,0,0,0,0,0,0,0,0,0,0,93,373,45,0,0,0,0,2463,0,0,0,27,0,0,0,0,0,74,0,0,80,39,0,36,0,393,0,53
gene:plasmid:24806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
gene:plasmid:17437,535,1955,3165,14692,6146,262,12122,10030,0,1555,264,1770,929,754,2104,2901,2266,1568,982,5784,38,1477,790,4904,4195,725,4950,3252,8696,372,728,1727,4386,611,779,2665,193,567,676,5140,1723,1055
gene:proph:170205,0,0,280,0,0,408,0,0,0,0,0,476,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,211,0,0,0,0,0
gene:plasmid:28931,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
gene:proph:163505,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:105382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
gene:vir:105465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ICEberg|378|ICESdy12394-1|GenBank|CP002215|886112..936679,0,0,12667,0,0,0,44915,28008,0,0,0,45633,25090,14854,37200,56686,31459,0,24205,0,0,73845,0,16673,0,0,19449,0,0,0,23281,38496,174729,0,17072,37571,0,14336,14428,112318,0,24180
rep10b_1_rep(pSK3)_NC001994,26,90,286,71,145,32,1305,454,0,544,0,254,392,106,69,71,113,0,183,270,0,52,62,140,862,289,183,193,485,502,81,55,120,102,28,94,16,14,35,67,67,42
IncFII(pRSB107)_1_pRSB107_AJ851089,23,0,33,0,23,0,10,9,0,0,4,0,20,11,66,271,30,0,0,9,0,46,0,44,0,94,0,0,0,19,101,58,16,9,123,23,0,29,27,346,0,46
gene:plasmid:135622,0,0,0,0,471,0,957,321,0,0,0,0,0,0,0,182,0,0,0,405,0,0,0,0,0,0,127,0,0,0,0,0,88,0,0,0,0,0,0,1023,0,0
gene:vir:103434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:117829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0
gene:plasmid:82016,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:152263,0,0,0,0,0,0,110,0,0,147,449,146,200,0,24,0,103,0,0,56,91,0,54,20,130,176,0,0,59,273,0,0,0,68,0,0,876,0,0,0,0,0
IncFII(K)_1__CP000648,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,2,1,0,0,13,0,0,17,0,0,0,0,0,15,0,0,6,0,0,3,313,2
gene:plasmid:141409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:117695,0,0,0,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1536,0,0
gene:vir:107147,0,184,0,0,0,0,0,0,0,0,112,0,374,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0
gene:proph:182983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene:plasmid:28685,0,4,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0
gene:proph:171434,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:154402,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,65,0,0,0,69,0,0,0,0,0,0,108,0
ICEberg|425|ICESpsED99-1|GenBank|CP002478|2485813..2511432,3291,18994,23245,58057,101294,3465,120028,118100,0,0,8614,14070,7991,6050,17460,19644,19079,14240,5671,42811,2808,8908,8383,28628,32007,5847,52549,20632,28015,5126,5420,15342,18422,3364,6403,14155,34277,5287,4792,43717,11296,8252
gene:plasmid:24032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
gene:plasmid:77696,0,50,0,0,0,0,0,0,0,0,0,48,0,0,68,311,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,356,21,0
gene:plasmid:84231,785,0,537,0,0,280,0,0,0,0,0,0,230,0,491,0,293,0,269,0,0,0,0,248,0,0,0,0,0,256,0,0,0,425,0,0,214,0,0,0,0,0
gene:vir:5698,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
gene:vir:80650,0,0,0,0,0,0,0,0,0,26,26,356,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,367,0,0,0,1664,0
gene:plasmid:147283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0
gene:plasmid:28996,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:117426,0,0,0,0,0,0,4,2,0,0,0,3,0,0,2,23,0,0,0,0,0,4,0,0,0,1,0,0,0,0,7,3,0,0,3,0,1,3,0,19,0,0
gene:plasmid:82830,0,0,245,114,335,0,405,331,0,0,195,0,191,0,254,409,112,0,108,625,0,498,0,178,133,0,132,98,75,62,140,159,852,213,191,490,227,409,99,1242,116,164
gene:vir:106568,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
gene:plasmid:92418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,0,40,0,0,0,0,22,0,0,0,0,0,0,31,0,136,0,0,0,0,19,0,58,0,0
gene:plasmid:14678,0,0,0,0,0,0,106,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:177433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
gene:plasmid:119602,186,1607,606,853,8931,0,439,6015,0,0,114,5603,397,148,942,2505,710,0,270,721,0,8914,411,676,172,404,10478,560,1581,108,346,1441,554,179,692,394,426,625,151,7660,280,560
gene:proph:168675,758,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,351,185,0,0,274,0,0,0,0
gene:plasmid:30076,0,0,15,0,21,0,0,20,0,0,0,12,33,0,24,0,13,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,16,13,0,16,0,0,9,6,9,0
gene:vir:7197,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:181076,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,76,0,0,0,0,0,0,0,4,6,0,3,0,5,0,0,4,0,28,0,0
gene:plasmid:16021,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,6,0,0,0,0
gene:vir:103488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:plasmid:24674,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,10,3,0,0,0,0,3,0,1,0,0,0,0,0,0,8,4,1,1,10,0,0,2,2,8,0,6
gene:plasmid:31010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
gene:plasmid:19870,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0
gene:plasmid:24386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
gene:plasmid:28889,41,302,44,0,90,14,388,310,0,73,87,96,5619,493,26,68,383,0,94,136,0,65,195,44,252,74,189,36,0,875,0,67,1792,817,10,40,578,19,26,78,34,19
gene:plasmid:86121,0,21,39,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,32,0,0,0,25,0,0,0,0
gene:plasmid:87383,0,0,0,66,428,0,1456,971,0,0,0,13170,513,0,0,0,261,0,0,423,0,0,0,0,277,1441,731,0,0,78,0,0,242,0,0,0,0,0,0,155,0,0
gene:proph:162705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,65,0,0
gene:proph:183645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
gene:plasmid:24089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gene:proph:172673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
gene:plasmid:85785,0,14,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,6,0,0,0,0
gene:plasmid:154812,0,0,42,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
gene:vir:108728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:105474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:proph:169113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene:vir:106579,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
